"enabled","deleted","cr_time","up_time","comment","id","cid1","rel","cid2","rela","source","is_source"
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243826,SO00354880,RO,SO00072664,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243827,SO02192041,RO,SO02296549,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243828,SO02295155,RO,SO01972452,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243829,SO02416420,RO,SO02529259,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243830,SO02416820,RO,SO00021605,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243831,SO01618072,RO,SO00069572,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243832,SO00636376,RO,SO02529082,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243833,SO00407654,RO,SO02529246,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243834,SO01597378,RO,SO00001322,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243835,SO02298902,RO,SO00001952,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243836,SO00496059,RO,SO02529282,patient_condition_is_contraindication_of_operation,SRT,SRT
1,1,"2022-07-18 17:33:47","2022-11-03 18:16:37","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243837,SO02201185,RO,SO00337244,patient_condition_is_contraindication_of_operation,SRT,"999"
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243838,SO00815744,RO,SO02529033,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243839,SO02416420,RO,SO02529260,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243840,SO02196330,RO,SO02529269,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243841,SO00355027,RO,SO00337448,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243842,SO00564694,RO,SO02529330,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243843,SO00612920,RO,SO00011901,patient_condition_is_contraindication_of_operation,SRT,SRT
1,1,"2022-07-18 17:33:47","2022-09-20 10:06:56","chen.chong. 2022-09-20 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [钟山康复] project, the reason is [delete rels of old cid2[SO02529230] and then migrate to new cid2[SO00337891]];
fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243844,SO02527261,RO,SO02529230,patient_condition_is_contraindication_of_operation,SRT,"999"
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243845,SO00159444,RO,SO00430660,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243846,SO01597378,RO,SO00005901,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243847,SO01599558,RO,SO00001906,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243848,SO02196579,RO,SO02529313,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243849,SO00354880,RO,SO02529222,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243850,SO00107316,RO,SO00135475,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243851,SO02417502,RO,SO00336963,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243852,SO00408686,RO,SO00135474,patient_condition_is_contraindication_of_operation,SRT,SRT
1,1,"2022-07-18 17:33:47","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243853,SO02201194,RO,SO02529266,patient_condition_is_contraindication_of_operation,SRT,"999"
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243854,SO02192041,RO,SO00002988,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243855,SO02199883,RO,SO00010343,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243856,SO00407084,RO,SO00336987,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243857,SO00355150,RO,SO02529293,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243858,SO00066407,RO,SO00014634,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243859,SO00355027,RO,SO02529242,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243860,SO00407654,RO,SO00038783,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243861,SO02416480,RO,SO00807883,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243862,SO00158381,RO,SO02529237,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243863,SO01410140,RO,SO02529234,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243864,SO02528943,RO,SO00005888,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243865,SO02192041,RO,SO00121566,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243866,SO02193205,RO,SO02529318,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243867,SO00612908,RO,SO02529299,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243868,SO00636376,RO,SO00336987,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243869,SO02298902,RO,SO00001951,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243870,SO01410140,RO,SO00001312,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243871,SO00880717,RO,SO02529274,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243872,SO00497500,RO,SO02529217,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-07-18 17:33:47","2022-07-18 17:33:47","fangkankan 2022-07-18 bulk insert con relation for the [general] project, the reason is [bulk insert relations];
",95243873,SO02528943,RO,SO02529301,patient_condition_is_contraindication_of_operation,SRT,SRT
1,1,"2022-08-19 16:33:24","2022-12-08 10:58:33","chen.chong. 2022-12-08 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [钟山康复] project, the reason is [delete rels of old cid1[SO02532382] and then migrate to new cid1[SO02526338]];
chen.chong. 2022-08-19 insert relation from tool.;
",95255025,SO02532382,RO,SO00145157,patient_condition_is_contraindication_of_operation,康复技术规范-卫生部发,"999"
1,0,"2022-08-19 17:47:50","2022-11-03 18:58:38","chen.chong. 2022-08-19 insert relation from tool.;
",95255027,SO00021485,RO,SO00019933,patient_condition_is_contraindication_of_operation,康复技术规范-卫生部发,SRT
1,0,"2022-08-19 17:49:40","2022-08-19 17:49:40","chen.chong. 2022-08-19 insert relation from tool.;
",95255028,SO02526741,RO,SO00145157,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-08-19 17:51:13","2022-11-03 19:00:17","chen.chong. 2022-08-19 insert relation from tool.;
",95255031,SO00021489,RO,SO00751065,patient_condition_is_contraindication_of_operation,康复技术全书,SRT
1,0,"2022-08-19 17:51:56","2022-11-03 19:00:03","chen.chong. 2022-08-19 insert relation from tool.;
",95255032,SO00102350,RO,SO00004574,patient_condition_is_contraindication_of_operation,康复技术规范-卫生部发,SRT
1,0,"2022-09-20 10:06:56","2022-09-20 10:06:56","chen.chong. 2022-09-20 insert relation from tool. for the [钟山康复] project, the reason is [insert relation migrated from old_cid2[SO02529230], now cid2 is [SO00337891] the reason is: migration CID for same concepts];
",95261209,SO02527261,RO,SO00337891,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263396,SO02198073,RO,SO02544901,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263397,SO00408459,RO,SO00337900,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263398,SO00612908,RO,SO02544933,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263399,SO00851951,RO,SO02544906,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263400,SO02197042,RO,SO02544932,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263401,SO02416729,RO,SO02544926,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263402,SO02528942,RO,SO02544898,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263403,SO00857693,RO,SO00337661,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263404,SO00008966,RO,SO02544905,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263405,SO02191573,RO,SO02544913,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263406,SO01618072,RO,SO02544904,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263407,SO02197839,RO,SO02544902,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263408,SO01410140,RO,SO02544908,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263409,SO02202552,RO,SO02544918,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263410,SO00880717,RO,SO02544920,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263411,SO00354880,RO,SO00338435,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263412,SO02193472,RO,SO02544912,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263413,SO00815744,RO,SO02544914,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263414,SO00415831,RO,SO02544925,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263415,SO02528940,RO,SO02544929,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263416,SO02417285,RO,SO02544921,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263417,SO02197267,RO,SO02544897,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263418,SO02197074,RO,SO02544910,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263419,SO00197714,RO,SO02544924,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263420,SO02197267,RO,SO02544896,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263421,SO00158698,RO,SO02544895,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263422,SO00660529,RO,SO02544899,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263423,SO00037709,RO,SO02544931,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263424,SO00158381,RO,SO02544909,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263425,SO00068880,RO,SO02544930,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263426,SO00638529,RO,SO02529092,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263427,SO02195363,RO,SO02544911,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263428,SO02195529,RO,SO02544916,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263429,SO02192771,RO,SO02544917,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263430,SO02295155,RO,SO02529111,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263431,SO00635298,RO,SO00337024,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263432,SO02205006,RO,SO02544915,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263433,SO01601337,RO,SO02544907,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263434,SO00640639,RO,SO00010856,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263435,SO00356608,RO,SO02544919,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263436,SO00159444,RO,SO02544923,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263437,SO00828278,RO,SO02544900,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263438,SO02295155,RO,SO00337370,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263439,SO02194427,RO,SO01651607,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263440,SO02416820,RO,SO02544927,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263441,SO02527302,RO,SO02544903,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263442,SO02416480,RO,SO00338194,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263443,SO02298182,RO,SO02544922,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263444,SO00640638,RO,SO00337523,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263445,SO02196579,RO,SO02544928,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 14:04:39","2022-09-27 14:04:39","chen.chong. 2022-09-27 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95263446,SO02194427,RO,SO00338198,patient_condition_is_contraindication_of_operation,SRT,SRT
1,0,"2022-09-27 16:00:20","2022-09-27 16:00:20","chen.chong. 2022-09-27 insert relation from tool. for the [general] project, the reason is [insert relation migrated from old_cid2[SO02529064], now cid2 is [SO02231463] the reason is: migration CID for same concepts];
",95263517,SO00408089,RO,SO02231463,patient_condition_is_contraindication_of_operation,SRT,SRT
1,1,"2022-10-21 11:18:13","2022-11-03 18:16:36","fangkankan 2022-11-03 update deleted from [0] to [1], update is_source from [SRT] to [999] for the [general] project, the reason is [update relation];
chen.chong. 2022-10-21 bulk insert con relation for the [钟山康复] project, the reason is [bulk insert cid relations for 钟山康复];
",95265362,SO00010380,RO,SO00354260,patient_condition_is_contraindication_of_operation,SRT,"999"
